Protocol Number | Time (s) | Source Cluster | Destination Cluster | Source IP | Destination IP | Protocol Name | Length (bytes) | Flags (hex)
17 | 1741752997.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752997.04 | B | B | 172.67.142.245 | 192.168.68.71 | TCP | 54 | DF
6 | 1741752997.04 | B | B | 172.67.142.245 | 192.168.68.71 | TCP | 575 | DF
17 | 1741752997.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.04 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1079 | DF
6 | 1741752997.04 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 429 | DF
6 | 1741752997.04 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 105 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752997.05 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 85 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.05 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.06 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752997.07 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 54 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.07 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 738 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 105 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.08 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 196 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 578 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 610 | DF
17 | 1741752997.09 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 583 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.10 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1178 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.11 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 852 | DF
17 | 1741752997.11 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.11 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.11 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741752997.12 | B | B | 192.168.68.71 | 172.67.142.245 | TCP | 85 | DF
17 | 1741752997.12 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.12 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.12 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741752997.12 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 450 | DF
6 | 1741752997.13 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 969 | DF
6 | 1741752997.13 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 256 | DF
6 | 1741752997.13 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 136 | DF
6 | 1741752997.13 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 54 | DF
17 | 1741752997.13 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 88 | DF
6 | 1741752997.13 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 198 | DF
6 | 1741752997.13 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 612 | DF
17 | 1741752997.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.13 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 780 | DF
6 | 1741752997.13 | B | B | 172.67.142.245 | 192.168.68.71 | TCP | 705 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.14 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 968 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.15 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 681 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.16 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752997.17 | B | B | 192.168.68.71 | 172.67.142.245 | TCP | 54 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.17 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 739 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.18 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 839 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.19 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 717 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.20 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 916 | DF
17 | 1741752997.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.20 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.21 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.21 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.21 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.22 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 636 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 543 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.25 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.26 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.27 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.27 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1208 | DF
17 | 1741752997.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752997.28 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741752997.28 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 629 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.28 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.29 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.31 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.32 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.33 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 244 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.34 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.35 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.36 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.36 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.36 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.36 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 859 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 92 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.36 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741752997.37 | B | B | 104.17.153.238 | 192.168.68.71 | UDP | 578 | DF
17 | 1741752997.37 | B | B | 104.17.153.238 | 192.168.68.71 | UDP | 74 | DF
6 | 1741752997.37 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741752997.37 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
17 | 1741752997.37 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.37 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
17 | 1741752997.37 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
